,X.1,scientificName,id,institutionCode,collectionCode,basisOfRecord,occurrenceID,X,kingdom,phylum,scientificNameAuthorship,genus,specificEpithet,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,verbatimEventDate,substrate,country,stateProvince,county,locality,localitySecurity,decimalLatitude,decimalLongitude,verbatimCoordinates,modified,collId,recordId,references,File.Name,Notes,Quality,Chemistry,Chemistry.Author,Source,Family,Order,Class,Morphology,Photobiont,name,spectra_ID
884900.2004_0003,298,Umbilicaria muehlenbergii,NA,,,,,884900,,,,,,"Wetmore, C.",92496,,2004,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,884900.2004,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,884900.2004,884900.2004_0003
884825.2004_0000,299,Umbilicaria muehlenbergii,NA,,,,,884825,,,,,,"Wetmore, C.",92572,,2004,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,884825.2004,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,884825.2004,884825.2004_0000
884825.2004_0001,299,Umbilicaria muehlenbergii,NA,,,,,884825,,,,,,"Wetmore, C.",92572,,2004,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,884825.2004,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,884825.2004,884825.2004_0001
884825.2004_0002,299,Umbilicaria muehlenbergii,NA,,,,,884825,,,,,,"Wetmore, C.",92572,,2004,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,884825.2004,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,884825.2004,884825.2004_0002
884825.2004_0003,299,Umbilicaria muehlenbergii,NA,,,,,884825,,,,,,"Wetmore, C.",92572,,2004,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,884825.2004,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,884825.2004,884825.2004_0003
20886.1901_0000,300,Umbilicaria muehlenbergii,NA,,,,,20886,,,,,,"Fink, B.",767,,1901,NA,NA,NA,,"on rocks, canada, det llano",,,,,NA,NA,NA,,,NA,,,20886.1901,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,20886.1901,20886.1901_0000
20886.1901_0001,300,Umbilicaria muehlenbergii,NA,,,,,20886,,,,,,"Fink, B.",767,,1901,NA,NA,NA,,"on rocks, canada, det llano",,,,,NA,NA,NA,,,NA,,,20886.1901,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,20886.1901,20886.1901_0001
20886.1901_0002,300,Umbilicaria muehlenbergii,NA,,,,,20886,,,,,,"Fink, B.",767,,1901,NA,NA,NA,,"on rocks, canada, det llano",,,,,NA,NA,NA,,,NA,,,20886.1901,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,20886.1901,20886.1901_0002
20886.1901_0003,300,Umbilicaria muehlenbergii,NA,,,,,20886,,,,,,"Fink, B.",767,,1901,NA,NA,NA,,"on rocks, canada, det llano",,,,,NA,NA,NA,,,NA,,,20886.1901,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,20886.1901,20886.1901_0003
494490.1951_0000,301,Umbilicaria muehlenbergii,NA,,,,,494490,,,,,,"Thomson, J.",4046,,1951,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,494490.1951,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,494490.1951,494490.1951_0000
494490.1951_0001,301,Umbilicaria muehlenbergii,NA,,,,,494490,,,,,,"Thomson, J.",4046,,1951,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,494490.1951,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,494490.1951,494490.1951_0001
494490.1951_0002,301,Umbilicaria muehlenbergii,NA,,,,,494490,,,,,,"Thomson, J.",4046,,1951,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,494490.1951,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,494490.1951,494490.1951_0002
494490.1951_0003,301,Umbilicaria muehlenbergii,NA,,,,,494490,,,,,,"Thomson, J.",4046,,1951,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,494490.1951,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,494490.1951,494490.1951_0003
785024.1986_0000,302,Umbilicaria muehlenbergii,NA,,,,,785024,,,,,,"Wetmore, C.",57561,,1986,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,785024.1986,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,785024.1986,785024.1986_0000
785024.1986_0001,302,Umbilicaria muehlenbergii,NA,,,,,785024,,,,,,"Wetmore, C.",57561,,1986,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,785024.1986,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,785024.1986,785024.1986_0001
785024.1986_0002,302,Umbilicaria muehlenbergii,NA,,,,,785024,,,,,,"Wetmore, C.",57561,,1986,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,785024.1986,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,785024.1986,785024.1986_0002
785024.1986_0003,302,Umbilicaria muehlenbergii,NA,,,,,785024,,,,,,"Wetmore, C.",57561,,1986,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,785024.1986,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,785024.1986,785024.1986_0003
632026.1969_0000,303,Umbilicaria muehlenbergii,NA,,,,,632026,,,,,,"Wetmore, C.",18585,,1969,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,632026.1969,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,632026.1969,632026.1969_0000
632026.1969_0001,303,Umbilicaria muehlenbergii,NA,,,,,632026,,,,,,"Wetmore, C.",18585,,1969,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,632026.1969,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,632026.1969,632026.1969_0001
632026.1969_0002,303,Umbilicaria muehlenbergii,NA,,,,,632026,,,,,,"Wetmore, C.",18585,,1969,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,632026.1969,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,632026.1969,632026.1969_0002
632026.1969_0003,303,Umbilicaria muehlenbergii,NA,,,,,632026,,,,,,"Wetmore, C.",18585,,1969,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,632026.1969,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,632026.1969,632026.1969_0003
20872.1897_0000,304,Umbilicaria muehlenbergii,NA,,,,,20872,,,,,,"Fink, B.",537,,1897,NA,NA,NA,,"on rocks, det llano",,,,,NA,NA,NA,,,NA,,,20872.1897,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,20872.1897,020872.1897_0000
20872.1897_0001,304,Umbilicaria muehlenbergii,NA,,,,,20872,,,,,,"Fink, B.",537,,1897,NA,NA,NA,,"on rocks, det llano",,,,,NA,NA,NA,,,NA,,,20872.1897,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,20872.1897,020872.1897_0001
20872.1897_0002,304,Umbilicaria muehlenbergii,NA,,,,,20872,,,,,,"Fink, B.",537,,1897,NA,NA,NA,,"on rocks, det llano",,,,,NA,NA,NA,,,NA,,,20872.1897,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,20872.1897,020872.1897_0002
20872.1897_0003,304,Umbilicaria muehlenbergii,NA,,,,,20872,,,,,,"Fink, B.",537,,1897,NA,NA,NA,,"on rocks, det llano",,,,,NA,NA,NA,,,NA,,,20872.1897,,good,,,,Umbilicariaceae,Umbilicariales,Lecanoromycetes,foliose,chlorococcoid,20872.1897,020872.1897_0003
944691.1895_0000,305,Verrucaria fuscella,NA,,,,,944691,,,,,,"Fink, B.",s.n.,,1895,NA,NA,NA,,on calcareous rock,,,,,NA,NA,NA,,,NA,,,944691.1895,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,944691.1895,944691.1895_0000(1)
944691.1895_0001,305,Verrucaria fuscella,NA,,,,,944691,,,,,,"Fink, B.",s.n.,,1895,NA,NA,NA,,on calcareous rock,,,,,NA,NA,NA,,,NA,,,944691.1895,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,944691.1895,944691.1895_0000
944691.1895_0002,305,Verrucaria fuscella,NA,,,,,944691,,,,,,"Fink, B.",s.n.,,1895,NA,NA,NA,,on calcareous rock,,,,,NA,NA,NA,,,NA,,,944691.1895,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,944691.1895,944691.1895_0001(1)
944691.1895_0003,305,Verrucaria fuscella,NA,,,,,944691,,,,,,"Fink, B.",s.n.,,1895,NA,NA,NA,,on calcareous rock,,,,,NA,NA,NA,,,NA,,,944691.1895,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,944691.1895,944691.1895_0001
944691.1895_0004,305,Verrucaria fuscella,NA,,,,,944691,,,,,,"Fink, B.",s.n.,,1895,NA,NA,NA,,on calcareous rock,,,,,NA,NA,NA,,,NA,,,944691.1895,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,944691.1895,944691.1895_0002(1)
944691.1895_0005,305,Verrucaria fuscella,NA,,,,,944691,,,,,,"Fink, B.",s.n.,,1895,NA,NA,NA,,on calcareous rock,,,,,NA,NA,NA,,,NA,,,944691.1895,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,944691.1895,944691.1895_0002
944691.1895_0006,305,Verrucaria fuscella,NA,,,,,944691,,,,,,"Fink, B.",s.n.,,1895,NA,NA,NA,,on calcareous rock,,,,,NA,NA,NA,,,NA,,,944691.1895,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,944691.1895,944691.1895_0003(1)
944691.1895_0007,305,Verrucaria fuscella,NA,,,,,944691,,,,,,"Fink, B.",s.n.,,1895,NA,NA,NA,,on calcareous rock,,,,,NA,NA,NA,,,NA,,,944691.1895,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,944691.1895,944691.1895_0003
732264.1979_0000,306,Verrucaria fuscella,NA,,,,,732264,,,,,,"Brako, L.",1857,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,732264.1979,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,732264.1979,732264.1979_0000
732264.1979_0001,306,Verrucaria fuscella,NA,,,,,732264,,,,,,"Brako, L.",1857,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,732264.1979,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,732264.1979,732264.1979_0001
732264.1979_0002,306,Verrucaria fuscella,NA,,,,,732264,,,,,,"Brako, L.",1857,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,732264.1979,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,732264.1979,732264.1979_0002
732264.1979_0003,306,Verrucaria fuscella,NA,,,,,732264,,,,,,"Brako, L.",1857,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,732264.1979,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,732264.1979,732264.1979_0003
14920.1910_0000,307,Verrucaria fuscella,NA,,,,,14920,,,,,,"Herre, A.",s.n.,,1910,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,14920.191,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,14920.191,14920.1910_0000
14920.1910_0001,307,Verrucaria fuscella,NA,,,,,14920,,,,,,"Herre, A.",s.n.,,1910,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,14920.191,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,14920.191,14920.1910_0001
14920.1910_0002,307,Verrucaria fuscella,NA,,,,,14920,,,,,,"Herre, A.",s.n.,,1910,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,14920.191,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,14920.191,14920.1910_0002
14920.1910_0003,307,Verrucaria fuscella,NA,,,,,14920,,,,,,"Herre, A.",s.n.,,1910,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,14920.191,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,14920.191,14920.1910_0003
732277.1979_0000,308,Verrucaria fuscella,NA,,,,,732277,,,,,,"Brako, L.",1582,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,732277.1979,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,732277.1979,732277.1979_0000
732277.1979_0001,308,Verrucaria fuscella,NA,,,,,732277,,,,,,"Brako, L.",1582,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,732277.1979,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,732277.1979,732277.1979_0001
732277.1979_0002,308,Verrucaria fuscella,NA,,,,,732277,,,,,,"Brako, L.",1582,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,732277.1979,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,732277.1979,732277.1979_0002
732277.1979_0003,308,Verrucaria fuscella,NA,,,,,732277,,,,,,"Brako, L.",1582,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,732277.1979,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,732277.1979,732277.1979_0003
677095.1973_0000,309,Verrucaria fuscella,NA,,,,,677095,,,,,,"Weber, W.",58023,,1973,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,677095.1973,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,677095.1973,677095.1973_0000
677095.1973_0001,309,Verrucaria fuscella,NA,,,,,677095,,,,,,"Weber, W.",58023,,1973,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,677095.1973,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,677095.1973,677095.1973_0001
677095.1973_0002,309,Verrucaria fuscella,NA,,,,,677095,,,,,,"Weber, W.",58023,,1973,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,677095.1973,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,677095.1973,677095.1973_0002
677095.1973_0003,309,Verrucaria fuscella,NA,,,,,677095,,,,,,"Weber, W.",58023,,1973,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,677095.1973,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,677095.1973,677095.1973_0003
732301.1979_0000,310,Verrucaria fuscella,NA,,,,,732301,,,,,,"Brako, L.",794,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,732301.1979,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,732301.1979,732301.1979_0000
732301.1979_0001,310,Verrucaria fuscella,NA,,,,,732301,,,,,,"Brako, L.",794,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,732301.1979,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,732301.1979,732301.1979_0001
732301.1979_0002,310,Verrucaria fuscella,NA,,,,,732301,,,,,,"Brako, L.",794,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,732301.1979,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,732301.1979,732301.1979_0002
732301.1979_0003,310,Verrucaria fuscella,NA,,,,,732301,,,,,,"Brako, L.",794,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,732301.1979,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,732301.1979,732301.1979_0003
664020.1943_0000,311,Verrucaria fuscella,NA,,,,,664020,,,,,,"Degelius, G.",s.n.,,1943,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,664020.1943,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,664020.1943,664020.1943_0000
664020.1943_0001,311,Verrucaria fuscella,NA,,,,,664020,,,,,,"Degelius, G.",s.n.,,1943,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,664020.1943,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,664020.1943,664020.1943_0001
664020.1943_0002,311,Verrucaria fuscella,NA,,,,,664020,,,,,,"Degelius, G.",s.n.,,1943,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,664020.1943,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,664020.1943,664020.1943_0002
664020.1943_0003,311,Verrucaria fuscella,NA,,,,,664020,,,,,,"Degelius, G.",s.n.,,1943,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,664020.1943,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,664020.1943,664020.1943_0003
14921.1896_0000,312,Verrucaria fuscella,NA,,,,,14921,,,,,,"Fink, B.",184,,1896,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,14921.1896,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,14921.1896,14921.1896_0000
14921.1896_0001,312,Verrucaria fuscella,NA,,,,,14921,,,,,,"Fink, B.",184,,1896,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,14921.1896,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,14921.1896,14921.1896_0001
14921.1896_0002,312,Verrucaria fuscella,NA,,,,,14921,,,,,,"Fink, B.",184,,1896,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,14921.1896,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,14921.1896,14921.1896_0002
14921.1896_0003,312,Verrucaria fuscella,NA,,,,,14921,,,,,,"Fink, B.",184,,1896,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,14921.1896,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,14921.1896,14921.1896_0003
846036.1996_0000,313,Verrucaria fuscella,NA,,,,,846036,,,,,,"Wetmore, C.",76347,,1996,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,846036.1996,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,846036.1996,846036.1996_0000
846036.1996_0001,313,Verrucaria fuscella,NA,,,,,846036,,,,,,"Wetmore, C.",76347,,1996,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,846036.1996,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,846036.1996,846036.1996_0001
846036.1996_0002,313,Verrucaria fuscella,NA,,,,,846036,,,,,,"Wetmore, C.",76347,,1996,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,846036.1996,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,846036.1996,846036.1996_0002
846036.1996_0003,313,Verrucaria fuscella,NA,,,,,846036,,,,,,"Wetmore, C.",76347,,1996,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,846036.1996,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,846036.1996,846036.1996_0003
823280.1986_0000,314,Verrucaria fuscella,NA,,,,,823280,,,,,,"Wetmore, C.",56428,,1986,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,823280.1986,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,823280.1986,823280.1986_0000
823280.1986_0001,314,Verrucaria fuscella,NA,,,,,823280,,,,,,"Wetmore, C.",56428,,1986,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,823280.1986,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,823280.1986,823280.1986_0001
823280.1986_0002,314,Verrucaria fuscella,NA,,,,,823280,,,,,,"Wetmore, C.",56428,,1986,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,823280.1986,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,823280.1986,823280.1986_0002
823280.1986_0003,314,Verrucaria fuscella,NA,,,,,823280,,,,,,"Wetmore, C.",56428,,1986,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,823280.1986,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,823280.1986,823280.1986_0003
629547.1961_0000,315,Verrucaria fuscella,NA,,,,,629547,,,,,,"Wetmore, C.",11746,,1961,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,629547.1961,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,629547.1961,629547.1961_0000
629547.1961_0001,315,Verrucaria fuscella,NA,,,,,629547,,,,,,"Wetmore, C.",11746,,1961,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,629547.1961,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,629547.1961,629547.1961_0001
629547.1961_0002,315,Verrucaria fuscella,NA,,,,,629547,,,,,,"Wetmore, C.",11746,,1961,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,629547.1961,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,629547.1961,629547.1961_0002
629547.1961_0003,315,Verrucaria fuscella,NA,,,,,629547,,,,,,"Wetmore, C.",11746,,1961,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,629547.1961,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,629547.1961,629547.1961_0003
814573.1991_0000,316,Verrucaria fuscella,NA,,,,,814573,,,,,,"Wetmore, C.",68347,,1991,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,814573.1991,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,814573.1991,814573.1991_0000
814573.1991_0001,316,Verrucaria fuscella,NA,,,,,814573,,,,,,"Wetmore, C.",68347,,1991,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,814573.1991,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,814573.1991,814573.1991_0001
814573.1991_0002,316,Verrucaria fuscella,NA,,,,,814573,,,,,,"Wetmore, C.",68347,,1991,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,814573.1991,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,814573.1991,814573.1991_0002
814573.1991_0003,316,Verrucaria fuscella,NA,,,,,814573,,,,,,"Wetmore, C.",68347,,1991,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,814573.1991,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,814573.1991,814573.1991_0003
14925.1900_0000,317,Verrucaria fuscella,NA,,,,,14925,,,,,,"Fink, B.",297,,1900,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,14925.19,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,14925.19,14925.1900_0000
14925.1900_0001,317,Verrucaria fuscella,NA,,,,,14925,,,,,,"Fink, B.",297,,1900,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,14925.19,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,14925.19,14925.1900_0001
14925.1900_0002,317,Verrucaria fuscella,NA,,,,,14925,,,,,,"Fink, B.",297,,1900,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,14925.19,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,14925.19,14925.1900_0002
14925.1900_0003,317,Verrucaria fuscella,NA,,,,,14925,,,,,,"Fink, B.",297,,1900,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,14925.19,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,14925.19,14925.1900_0003
14923.1899_0000,318,Verrucaria fuscella,NA,,,,,14923,,,,,,"Fink, B.",42,,1899,NA,NA,NA,,calcareous rock,,,,,NA,NA,NA,,,NA,,,14293.1899,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,14923.1899,14923.1899_0000
14923.1899_0001,318,Verrucaria fuscella,NA,,,,,14923,,,,,,"Fink, B.",42,,1899,NA,NA,NA,,calcareous rock,,,,,NA,NA,NA,,,NA,,,14293.1899,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,14923.1899,14923.1899_0001
14923.1899_0002,318,Verrucaria fuscella,NA,,,,,14923,,,,,,"Fink, B.",42,,1899,NA,NA,NA,,calcareous rock,,,,,NA,NA,NA,,,NA,,,14293.1899,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,14923.1899,14923.1899_0002
907409.2008_0000,319,Verrucaria fuscella,NA,,,,,907409,,,,,,"Wetmore, C.",96984,,2008,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,907409.2008,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,907409.2008,907409.2008_0000(1)
907409.2008_0001,319,Verrucaria fuscella,NA,,,,,907409,,,,,,"Wetmore, C.",96984,,2008,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,907409.2008,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,907409.2008,907409.2008_0000
907409.2008_0002,319,Verrucaria fuscella,NA,,,,,907409,,,,,,"Wetmore, C.",96984,,2008,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,907409.2008,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,907409.2008,907409.2008_0001(1)
907409.2008_0003,319,Verrucaria fuscella,NA,,,,,907409,,,,,,"Wetmore, C.",96984,,2008,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,907409.2008,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,907409.2008,907409.2008_0001
907409.2008_0004,319,Verrucaria fuscella,NA,,,,,907409,,,,,,"Wetmore, C.",96984,,2008,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,907409.2008,,,,,,Verrucariaceae,Verrucariales,Chaetothyriomycetes,crustose,chlorococcoid,907409.2008,907409.2008_0002(1)
